sentence	token	label
	of	O
	Safaricom	B-ORG
	through	O
	their	O
	M	B-ORG
	-	I-ORG
	Pesa	I-ORG
	service	I-ORG
	.	O
	I	O
	buy	O
	my	O
	things	O
	by	O
	order	O
	and	O
	through	O
	M	B-ORG
	-	I-ORG
	Pesa	I-ORG
	","	O
	easily	O
	pay	O
	.	O
	This	O
	has	O
	enabled	O
	me	O
	to	O
	do	O
	very	O
	well	O
	and	O
	flow	O
	in	O
	a	O
	competitive	O
	system	O
	and	O
	now	O
	many	O
	businessmen	O
	have	O
	followed	O
	suit	O
	.	O
		
	stop-x	stop-x
		
	I	O
	am	O
	Jackson	B-ADLT
	Bure	I-ADLT
	.	O
	I	O
	come	O
	from	O
	Lutunyi	B-LOC
	of	O
	kakamega	B-LOC
	Central	I-LOC
	district	I-LOC
	.	O
	I	O
	have	O
	joined	O
	a	O
	youth	O
	self	O
	help	O
	Group	O
	which	O
	in	O
	the	O
	last	O
	six	O
	months	O
	has	O
	drawn	O
	a	O
	lot	O
	of	O
	capacity	O
	building	O
	from	O
	the	O
	developed	O
	Equity	B-ORG
	bank	I-ORG
	.	O
	They	O
	have	O
	developed	O
	programs	O
	intended	O
	to	O
	give	O
	the	O
	youth	O
	knowledge	O
	of	O
	investment	O
	and	O
	joint	O
	venture	O
	.	O
	These	O
	trainings	O
	are	O
	really	O
	bearing	O
	fruit	O
	and	O
	I'm	O
	one	O
	of	O
	such	O
	beneficiaries	O
	.	O
	stop-x	stop-x
		
	I	O
	am	O
	Jason	B-ADLT
	Mulefu	I-ADLT
	from	O
	Kakamega	B-LOC
	Central	I-LOC
	district	I-LOC
	.	O
	There	O
	has	O
	so	O
	much	O
	life	O
	in	O
	the	O
	last	O
	6	O
	months	O
	that	O
	the	O
	CDF	B-ORG
	has	O
	brought	O
	about	O
	.	O
	In	O
	6	O
	schools	O
	in	O
	Shieyure	B-LOC
	location	I-LOC
	and	O
	5	O
	schools	O
	in	O
	Bukhungu	B-LOC
	locations	I-LOC
	many	O
	classes	O
	have	O
	been	O
	constructed	O
	courtesy	O
	of	O
	the	O
	CDF	B-ORG
	.	O
	There	O
	has	O
	been	O
	very	O
	great	O
	effort	O
	by	O
	the	O
	CDF	B-ORG
	.	O
	stop-x	stop-x
		
	My	O
	name	O
	is	O
	Paul	B-ADLT
	.	O
	I	O
	have	O
	a	O
	wife	O
	by	O
	name	O
	Patricia	B-ADLT
	who	O
	is	O
	a	O
	member	O
	of	O
	a	O
	Self	B-ORG
	Help	I-ORG
	Group	I-ORG
	.	O
	This	O
	group	O
	has	O
	greatly	O
	boosted	O
	our	O
	income	O
	.	O
	In	O
	the	O
	last	O
	6	O
	months	O
	","	O
	the	O
	Equity	B-ORG
	Bank	I-ORG
	came	O
	in	O
	hereby	O
	","	O
	to	O
	give	O
	them	O
	insights	O
	of	O
	how	O
	to	O
	venture	O
	into	O
	loans	O
	that	O
	would	O
	boost	O
	their	O
	business	O
	.	O
	The	O
	bank	O
	has	O
	greatly	O
	enhanced	O
	the	O
	group	O
	capacity	O
	and	O
	ability	O
	to	O
	advance	O
	.	O
	Kakamega	B-LOC
	East	I-LOC
	.	O
	stop-x	stop-x
		
	My	O
	name	O
	is	O
	Silvia	B-ADLT
	Mmbolo	I-ADLT
	from	O
	Kakamega	B-LOC
	Central	I-LOC
	district	I-LOC
	.	O
	The	O
	Safaricom	B-ORG
	M	I-ORG
	-	I-ORG
	Pesa	I-ORG
	service	I-ORG
	has	O
	been	O
	my	O
	main	O
	source	O
	of	O
	inspiration	O
	in	O
	how	O
	it	O
	has	O
	brought	O
	about	O
	the	O
	ease	O
	in	O
	business	O
	transaction	O
	in	O
	our	O
	community	O
	.	O
	It	O
	has	O
	undoubtedly	O
	made	O
	meaningful	O
	change	O
	to	O
	the	O
	society	O
	.	O
	It	O
	has	O
	brought	O
	a	O
	great	O
	boost	O
	in	O
	the	O
	business	O
	world	O
	especially	O
	in	O
	the	O
	last	O
	6	O
	months	O
	.	O
	Distance	O
	barrier	O
	has	O
	now	O
	ceased	O
	to	O
	being	O
	a	O
	factor	O
	of	O
	concern	O
	development	O
	.	O
	stop-x	stop-x
		
	The	O
	law	O
	should	O
	be	O
	amended	O
	to	O
	give	O
	the	O
	truth	O
	Justice	B-ORG
	and	I-ORG
	Reconcilitiation	I-ORG
	commision	I-ORG
	more	O
	powers	O
	and	O
	speed	O
	up	O
	its	O
	work	O
	","	O
	Deputy	O
	speaker	O
	Farah	B-ADLT
	Maalim	I-ADLT
	was	O
	saying	O
	during	O
	the	O
	consultative	O
	meeting	O
	in	O
	western	B-LOC
	Kenya	I-LOC
	.	O
	Unless	O
	you	O
	have	O
	independence	O
	","	O
	You	O
	will	O
	not	O
	go	O
	anywhere	O
	.	O
	.	O
	.	O
	.	O
	.	O
	Its	O
	therefore	O
	propose	O
	that	O
	the	O
	Act	O
	be	O
	ammended	O
	to	O
	allow	O
	the	O
	commission	O
	when	O
	acting	O
	on	O
	issues	O
	have	O
	independence	O
	.	O
		
	stop-x	stop-x
		
	Vision	B-ORG
	Aid	I-ORG
	has	O
	given	O
	vision	O
	to	O
	many	O
	community	O
	organisation	O
	especially	O
	in	O
	Kibera	B-LOC
	and	O
	Munuru	B-LOC
	kwa	I-LOC
	Njenga	I-LOC
	slums	I-LOC
	.	O
	Vision	B-ORG
	aid	I-ORG
	give	O
	food	O
	services	O
	to	O
	organisation	O
	and	O
	educate	O
	the	O
	poor	O
	in	O
	the	O
	slums	O
	.	O
	Many	O
	organisation	O
	in	O
	Kibera	B-LOC
	have	O
	benefitted	O
	from	O
	this	O
	aid	O
	organisation	O
	.	O
	soweto	B-ORG
	children	I-ORG
	academy	I-ORG
	centreis	O
	among	O
	the	O
	beneficiaries	O
	from	O
	vision	B-ORG
	Aisd	I-ORG
	in	O
	food	O
	supportto	O
	the	O
	children	O
	in	O
	the	O
	centre	O
	.	O
	stop-x	stop-x
		
	Thank	O
	you	O
	humanist	B-ORG
	for	O
	changing	O
	many	O
	children	O
	's	O
	lives	O
	in	O
	dagoretti	B-LOC
	especially	O
	Ngando	B-ORG
	community	I-ORG
	which	O
	was	O
	highly	O
	beneficery	O
	.	O
	Juma	B-ADLT
	is	O
	one	O
	of	O
	the	O
	beneficiary	O
	of	O
	the	O
	Humanist	B-ORG
	now	O
	he	O
	has	O
	joined	O
	university	B-ORG
	of	I-ORG
	nairobi	I-ORG
	this	O
	year	O
	.	O
	Jumalives	B-ADLT
	withhis	O
	mother	O
	and	O
	sister	O
	mapenzi	O
	they	O
	are	O
	three	O
	.	O
	Juma	B-ADLT
	's	O
	father	O
	died	O
	when	O
	they	O
	were	O
	very	O
	young	O
	.	O
	Juma	B-ADLT
	has	O
	now	O
	completed	O
	his	O
	A	O
	level	O
	in	O
	form	O
	four	O
	and	O
	now	O
	he	O
	has	O
	joined	O
	for	O
	higher	O
	education	O
	with	O
	courtesy	O
	of	O
	humanist	B-ORG
	.	O
	Their	O
	mother	O
	takes	O
	care	O
	of	O
	them	O
	knowing	O
	that	O
	Juma	B-ADLT
	is	O
	going	O
	to	O
	change	O
	their	O
	lives	O
	.	O
	they	O
	are	O
	a	O
	happy	O
	family	O
	a	O
	gift	O
	from	O
	God	O
	and	O
	children	O
	are	O
	a	O
	gift	O
	from	O
	God	O
	.	O
	lets	O
	make	O
	changes	O
	in	O
	orphans	O
	.	O
	stop-x	stop-x
		
	I	O
	Anita	B-ADLT
	Mbeka	I-ADLT
	I	O
	am	O
	HIV	O
	positive	O
	.	O
	Ngando	B-ORG
	universal	I-ORG
	center	I-ORG
	has	O
	changed	O
	my	O
	life	O
	of	O
	my	O
	children	O
	.	O
	I	O
	am	O
	a	O
	single	O
	mother	O
	HIV	O
	.	O
	I	O
	have	O
	accepted	O
	my	O
	situation	O
	through	O
	guidance	O
	of	O
	Tr	O
	.	O
	Susan	B-ADLT
	from	O
	Ngando	B-ORG
	universal	I-ORG
	.	O
	I	O
	can	O
	do	O
	things	O
	on	O
	my	O
	own	O
	.	O
	I	O
	was	O
	diagnosed	O
	again	O
	with	O
	cancer	O
	of	O
	which	O
	now	O
	I	O
	have	O
	to	O
	take	O
	and	O
	care	O
	for	O
	teo	O
	different	O
	diseases	O
	.	O
	I	O
	thank	O
	Ngando	B-ORG
	now	O
	my	O
	children	O
	are	O
	learning	O
	free	O
	but	O
	I	O
	hope	O
	I	O
	can	O
	get	O
	support	O
	to	O
	anyone	O
	willing	O
	to	O
	pay	O
	for	O
	my	O
	children	O
	.	O
	I	O
	go	O
	round	O
	the	O
	community	O
	guiding	O
	and	O
	councelling	O
	other	O
	positive	O
	to	O
	accept	O
	and	O
	move	O
	on	O
	with	O
	their	O
	life	O
	.	O
	stop-x	stop-x
		
	Gakira	B-ORG
	Youth	I-ORG
	Group	I-ORG
	in	O
	Kangema	B-LOC
	is	O
	doing	O
	agreat	O
	job	O
	through	O
	group	O
	contribution	O
	to	O
	help	O
	poor	O
	street	O
	girls	O
	of	O
	Maria	B-MINR
	Kim	I-MINR
	Less	I-MINR
	and	O
	Grace	B-MINR
	.	O
	Through	O
	Akili	B-ORG
	Dada	I-ORG
	foundation	I-ORG
	they	O
	got	O
	sponsorship	O
	of	O
	some	O
	few	O
	girls	O
	in	O
	education	O
	.	O
	Thus	O
	is	O
	to	O
	empower	O
	young	O
	girls	O
	on	O
	streets	O
	how	O
	they	O
	can	O
	focus	O
	for	O
	their	O
	future	O
	and	O
	help	O
	themselves	O
	acquire	O
	education	O
	to	O
	eradicate	O
	poverty	O
	among	O
	Youth	O
	and	O
	poor	O
	community	O
	.	O
	It	O
	has	O
	changed	O
	many	O
	youth	O
	in	O
	the	O
	community	O
	and	O
	thus	O
	empowering	O
	the	O
	community	O
	as	O
	well	O
	youth	O
	.	O
	stop-x	stop-x
		
	Anita	B-ADLT
	is	O
	HIV	O
	positive	O
	she	O
	went	O
	to	O
	Nairobi	B-LOC
	chapel	I-LOC
	i	O
	talked	O
	to	O
	her	O
	and	O
	told	O
	her	O
	better	O
	accept	O
	God	O
	to	O
	guide	O
	you	O
	and	O
	be	O
	in	O
	church	O
	.	O
	Life	O
	is	O
	amazing	O
	anything	O
	can	O
	happen	O
	","	O
	change	O
	your	O
	situation	O
	way	O
	of	O
	living	O
	.	O
	Engage	O
	and	O
	share	O
	way	O
	of	O
	living	O
	.	O
	Engage	O
	and	O
	share	O
	ideas	O
	with	O
	others	O
	in	O
	the	O
	community	O
	.	O
	Now	O
	she	O
	has	O
	been	O
	connected	O
	in	O
	plug	O
	-	O
	in	O
	about	O
	connected	O
	and	O
	is	O
	a	O
	design	O
	to	O
	help	O
	vulnerable	O
	in	O
	church	O
	many	O
	other	O
	to	O
	feel	O
	comfortable	O
	in	O
	church	O
	in	O
	hopes	O
	that	O
	they	O
	become	O
	regular	O
	attendee	O
	.	O
	Many	O
	families	O
	have	O
	been	O
	transformed	O
	as	O
	they	O
	come	O
	to	O
	know	O
	God	O
	better	O
	through	O
	plug	O
	-	O
	in	O
	.	O
	This	O
	help	O
	more	O
	people	O
	to	O
	be	O
	connected	O
	with	O
	God	O
	","	O
	connect	O
	with	O
	friends	O
	and	O
	connect	O
	with	O
	Destiny	O
	and	O
	church	O
	.	O
	Anita	B-ADLT
	is	O
	now	O
	changed	O
	person	O
	who	O
	is	O
	changing	O
	the	O
	community	O
	through	O
	plug	O
	-	O
	in	O
	.	O
		
	stop-x	stop-x
		
	Ombina	B-ADLT
	and	O
	her	O
	group	O
	from	O
	the	O
	keroka	B-ORG
	community	I-ORG
	are	O
	changing	O
	lives	O
	of	O
	the	O
	people	O
	in	O
	the	O
	area	O
	as	O
	well	O
	in	O
	the	O
	community	O
	.	O
	That	O
	was	O
	to	O
	help	O
	women	O
	getting	O
	water	O
	from	O
	far	O
	places	O
	.	O
	The	O
	learn	O
	and	O
	whole	O
	group	O
	of	O
	young	O
	people	O
	was	O
	there	O
	.	O
	Ombina	B-ADLT
	's	O
	team	O
	adviced	O
	and	O
	showed	O
	people	O
	new	O
	way	O
	of	O
	getting	O
	clean	O
	water	O
	for	O
	drinking	O
	without	O
	walking	O
	long	O
	distances	O
	.	O
	Explaining	O
	how	O
	to	O
	make	O
	jars	O
	.	O
	They	O
	explained	O
	how	O
	slow	O
	dust	O
	","	O
	cement	O
	and	O
	stones	O
	/	O
	sand	O
	was	O
	plastered	O
	over	O
	wiremesh	O
	.	O
	A	O
	pipe	O
	pushed	O
	through	O
	cement	O
	near	O
	a	O
	bottom	O
	of	O
	jar	O
	and	O
	small	O
	hole	O
	was	O
	left	O
	at	O
	the	O
	top	O
	for	O
	rain	O
	water	O
	to	O
	fall	O
	.	O
	The	O
	gutter	O
	fixed	O
	at	O
	edge	O
	of	O
	roof	O
	to	O
	collect	O
	water	O
	from	O
	roof	O
	.	O
	They	O
	are	O
	now	O
	making	O
	more	O
	jars	O
	and	O
	earning	O
	a	O
	living	O
	for	O
	themselves	O
	with	O
	their	O
	new	O
	technology	O
	from	O
	Ombina	B-LOC
	.	O
		
	stop-x	stop-x
		
	The	B-ORG
	Youth	I-ORG
	group	I-ORG
	in	O
	Taita	B-LOC
	in	O
	Kimange	B-LOC
	Community	I-LOC
	has	O
	set	O
	up	O
	Traditional	O
	Taita	B-LOC
	homes	O
	site	O
	for	O
	tourists	O
	.	O
	They	O
	have	O
	taita	B-LOC
	traditional	O
	alcohol	O
	drink	O
	known	O
	as	O
	mbagara	O
	.	O
	In	O
	this	O
	small	O
	cultural	O
	village	O
	boys	O
	and	O
	girls	O
	are	O
	educated	O
	on	O
	life	O
	skills	O
	highly	O
	experienced	O
	women	O
	.	O
	The	O
	youth	O
	are	O
	advised	O
	against	O
	engagi	O
	in	O
	irresponsible	O
	sex	O
	that	O
	exposes	O
	them	O
	to	O
	the	O
	danger	O
	of	O
	contracting	O
	HIV	O
	/	O
	Aids	O
	.	O
	Thus	O
	to	O
	empower	O
	\youth	O
	in	O
	the	O
	community	O
	and	O
	improve	O
	local	O
	on	O
	how	O
	to	O
	focus	O
	and	O
	protects	O
	themselves	O
	through	O
	education	O
	programs	O
	.	O
	stop-x	stop-x
		
	Mbugua	B-ADLT
	one	O
	day	O
	were	O
	travelling	O
	from	O
	Kisumu	B-LOC
	to	O
	Nairobi	B-LOC
	with	O
	his	O
	father	O
	Ndongu	B-ADLT
	.	O
	Suddenly	O
	the	O
	bus	O
	were	O
	in	O
	slowed	O
	down	O
	and	O
	stopped	O
	.	O
	They	O
	looked	O
	outside	O
	and	O
	saw	O
	two	O
	cars	O
	involved	O
	in	O
	accident	O
	.	O
	Many	O
	people	O
	were	O
	bleeding	O
	.	O
	His	O
	father	O
	and	O
	others	O
	came	O
	out	O
	of	O
	the	O
	bus	O
	and	O
	took	O
	the	O
	injured	O
	to	O
	hospital	O
	.	O
	One	O
	of	O
	the	O
	injured	O
	needed	O
	blood	O
	as	O
	from	O
	doctor	O
	's	O
	examination	O
	.	O
	He	O
	had	O
	lost	O
	alot	O
	of	O
	blood	O
	.	O
	The	O
	doctor	O
	took	O
	blood	O
	from	O
	a	O
	healthy	O
	looking	O
	man	O
	called	O
	Sammy	B-ADLT
	.	O
	He	O
	tested	O
	it	O
	and	O
	was	O
	positive	O
	.	O
	Sammy	B-ADLT
	was	O
	surprised	O
	because	O
	the	O
	blood	O
	could	O
	not	O
	be	O
	given	O
	to	O
	injured	O
	person	O
	.	O
	Since	O
	that	O
	day	O
	Sammy	B-ADLT
	knew	O
	his	O
	status	O
	through	O
	guidance	O
	of	O
	Mbugua	B-ADLT
	's	O
	father	O
	he	O
	has	O
	accepted	O
	and	O
	living	O
	happy	O
	life	O
	despite	O
	the	O
	situation	O
	.	O
	Mbugua	B-ADLT
	's	O
	father	O
	keep	O
	on	O
	encouraging	O
	him	O
	to	O
	live	O
	positively	O
	.	O
	stop-x	stop-x
		
	PETER	B-ADLT
	KAMAU	I-ADLT
	is	O
	a	O
	person	O
	who	O
	saved	O
	a	O
	child	O
	life	O
	they	O
	were	O
	traveling	O
	in	O
	the	O
	same	O
	bus	O
	when	O
	he	O
	noticed	O
	a	O
	lady	O
	on	O
	the	O
	opposite	O
	seat	O
	trying	O
	unsuccessfully	O
	to	O
	breastfeed	O
	her	O
	baby	O
	.	O
	Every	O
	time	O
	she	O
	put	O
	the	O
	baby	O
	on	O
	the	O
	breast	O
	she	O
	turned	O
	away	O
	.	O
	The	O
	mother	O
	seemed	O
	really	O
	frustrated	O
	.	O
	Peter	B-ADLT
	introduced	O
	himself	O
	as	O
	a	O
	male	O
	nurse	O
	working	O
	in	O
	Eburru	B-LOC
	in	O
	Naivasha	B-LOC
	.	O
	He	O
	requested	O
	to	O
	examine	O
	the	O
	baby	O
	using	O
	his	O
	hand	O
	thermometer	O
	which	O
	he	O
	always	O
	travels	O
	with	O
	","	O
	he	O
	recorded	O
	a	O
	dangerously	O
	low	O
	body	O
	temperature	O
	on	O
	the	O
	baby	O
	.	O
	The	O
	tips	O
	of	O
	the	O
	baby	O
	's	O
	hand	O
	and	O
	feet	O
	were	O
	very	O
	cold	O
	","	O
	a	O
	sign	O
	of	O
	hypothermia	O
	they	O
	went	O
	faster	O
	and	O
	night	O
	in	O
	Naivasha	B-ORG
	District	I-ORG
	hospital	I-ORG
	and	O
	she	O
	declined	O
	an	O
	urgent	O
	medical	O
	attention	O
	where	O
	he	O
	helped	O
	the	O
	mothers	O
	child	O
	cause	O
	he	O
	told	O
	the	O
	mother	O
	that	O
	if	O
	he	O
	delayed	O
	the	O
	child	O
	could	O
	have	O
	died	O
	and	O
	he	O
	paid	O
	all	O
	the	O
	hospital	O
	bills	O
	for	O
	the	O
	child	O
	and	O
	he	O
	make	O
	sure	O
	that	O
	he	O
	goes	O
	for	O
	check	O
	ups	O
	every	O
	month	O
	.	O
		
	stop-x	stop-x
		
	Water	O
	sanitation	O
	and	O
	projects	O
	in	O
	rural	O
	areas	O
	has	O
	helped	O
	many	O
	people	O
	to	O
	access	O
	water	O
	cheaply	O
	on	O
	a	O
	cheaper	O
	price	O
	.	O
	Water	O
	is	O
	a	O
	necessity	O
	for	O
	human	O
	life	O
	.	O
	Amref	B-ORG
	has	O
	really	O
	helped	O
	many	O
	poor	O
	community	O
	to	O
	receive	O
	water	O
	especially	O
	in	O
	Eastern	B-LOC
	part	I-LOC
	of	O
	Kenya	B-LOC
	Kitui	B-LOC
	is	O
	among	O
	the	O
	beneficiaries	O
	from	O
	Amref	B-ORG
	.	O
	Water	O
	is	O
	life	O
	for	O
	human	O
	beings	O
	","	O
	birds	O
	","	O
	animals	O
	and	O
	plants	O
	.	O
	Christians	O
	churches	O
	now	O
	have	O
	started	O
	water	O
	projects	O
	in	O
	areas	O
	where	O
	water	O
	is	O
	not	O
	easily	O
	available	O
	lets	O
	make	O
	use	O
	of	O
	the	O
	environment	O
	around	O
	us	O
	and	O
	benefit	O
	ourselves	O
	and	O
	our	O
	community	O
	.	O
	stop-x	stop-x
		
	Water	O
	sanitation	O
	and	O
	projects	O
	in	O
	rural	O
	areas	O
	has	O
	helped	O
	many	O
	people	O
	to	O
	access	O
	water	O
	cheaply	O
	on	O
	a	O
	cheaper	O
	price	O
	.	O
	Water	O
	is	O
	a	O
	necessity	O
	for	O
	human	O
	life	O
	.	O
	Amref	B-ORG
	has	O
	really	O
	helped	O
	many	O
	poor	O
	community	O
	to	O
	receive	O
	water	O
	especially	O
	in	O
	Eastern	B-LOC
	part	I-LOC
	of	O
	Kenya	B-LOC
	Kitui	B-LOC
	is	O
	among	O
	the	O
	beneficiaries	O
	from	O
	Amref	B-ORG
	.	O
	Water	O
	is	O
	life	O
	for	O
	human	O
	beings	O
	","	O
	birds	O
	","	O
	animals	O
	and	O
	plants	O
	.	O
	Christians	O
	churches	O
	now	O
	have	O
	started	O
	water	O
	projects	O
	in	O
	areas	O
	where	O
	water	O
	is	O
	not	O
	easily	O
	available	O
	lets	O
	make	O
	use	O
	of	O
	the	O
	environment	O
	around	O
	us	O
	and	O
	benefit	O
	ourselves	O
	and	O
	our	O
	community	O
	.	O
	stop-x	stop-x
		
	Tupange	B-ORG
	Project	I-ORG
	is	O
	also	O
	called	O
	Kenya	B-ORG
	Urban	I-ORG
	Reproductive	I-ORG
	Health	I-ORG
	Initiative	I-ORG
	.	O
	Is	O
	a	O
	five	O
	year	O
	project	O
	funded	O
	by	O
	the	O
	Bill	B-ORG
	and	I-ORG
	Melinda	I-ORG
	Gates	I-ORG
	Foundation	I-ORG
	.	O
	It	O
	is	O
	implemented	O
	by	O
	consortium	O
	led	O
	by	O
	Jhpiego	B-ADLT
	.	O
	The	O
	offer	O
	education	O
	on	O
	family	O
	planning	O
	in	O
	slums	O
	especially	O
	Kibera	B-LOC
	","	O
	Ngando	B-LOC
	","	O
	Kawangare	B-LOC
	.	O
	They	O
	have	O
	improved	O
	the	O
	health	O
	of	O
	poor	O
	community	O
	through	O
	family	O
	planning	O
	methods	O
	.	O
	They	O
	give	O
	free	O
	services	O
	and	O
	medicines	O
	to	O
	poor	O
	people	O
	in	O
	poor	O
	community	O
	.	O
	We	O
	should	O
	have	O
	small	O
	family	O
	which	O
	we	O
	can	O
	take	O
	care	O
	off	O
	thus	O
	their	O
	massage	O
	to	O
	eradicate	O
	poverty	O
	and	O
	hunger	O
	in	O
	communities	O
	.	O
		
	stop-x	stop-x
		
	UK	B-ORG
	aid	O
	helped	O
	many	O
	community	O
	schools	O
	and	O
	centers	O
	through	O
	books	O
	","	O
	computer	O
	and	O
	desks	O
	.	O
	St.	B-ADLT
	Elizabeth	I-ADLT
	in	O
	mukuru	B-LOC
	wa	I-LOC
	njenga	I-LOC
	slums	I-LOC
	is	O
	among	O
	the	O
	beneficiaries	O
	.	O
	They	O
	got	O
	support	O
	of	O
	htree	O
	computers	O
	to	O
	educate	O
	children	O
	in	O
	computer	O
	skills	O
	and	O
	books	O
	including	O
	text	O
	books	O
	.	O
	It	O
	has	O
	really	O
	changed	O
	many	O
	centers	O
	and	O
	schools	O
	in	O
	slums	O
	especially	O
	kibera	B-LOC
	","	O
	Dagoretti	B-LOC
	","	O
	mukuru	B-LOC
	wa	I-LOC
	njenga	I-LOC
	and	O
	korokocho	B-LOC
	.	O
		
	stop-x	stop-x
		
	Detto	B-ORG
	Company	I-ORG
	has	O
	helped	O
	many	O
	slum	O
	children	O
	through	O
	many	O
	thing	O
	to	O
	maintain	O
	cleaness	O
	in	O
	school	O
	and	O
	centres	O
	.	O
	In	O
	January	O
	this	O
	year	O
	they	O
	issued	O
	5	O
	","	O
	498	O
	","	O
	455	O
	in	O
	supportive	O
	of	O
	our	O
	children	O
	in	O
	hand	O
	washing	O
	and	O
	hygiene	O
	.	O
	MOPHS	B-ORG
	School	I-ORG
	Health	I-ORG
	and	O
	hygiene	O
	program	O
	through	O
	Dettol	B-ORG
	company	I-ORG
	.	O
	Hidden	O
	talent	O
	was	O
	among	O
	the	O
	beneficiary	O
	.	O
	They	O
	thank	O
	you	O
	Dettol	B-ORG
	for	O
	their	O
	support	O
	and	O
	the	O
	money	O
	raised	O
	will	O
	build	O
	hand	O
	washing	O
	basins	O
	","	O
	bathing	O
	facilities	O
	to	O
	benefit	O
	over	O
	200	O
	","	O
	0	O
	schools	O
	children	O
	in	O
	Kenya	B-LOC
	.	O
	This	O
	to	O
	improve	O
	sanitation	O
	in	O
	our	O
	poor	O
	community	O
	centres	O
	.	O
		
	stop-x	stop-x
	Akili	B-ORG
	Dada	I-ORG
	is	O
	an	O
	organisation	O
	that	O
	i	O
	helping	O
	poor	O
	young	O
	girls	O
	on	O
	street	O
	to	O
	acquire	O
	education	O
	to	O
	help	O
	themselves	O
	in	O
	future	O
	life	O
	.	O
	Mwenda	B-ADLT
	is	O
	among	O
	the	O
	beneficiary	O
	of	O
	Akili	B-ORG
	dada	I-ORG
	took	O
	her	O
	in	O
	on	O
	the	O
	streets	O
	to	O
	help	O
	her	O
	.	O
	She	O
	has	O
	been	O
	educated	O
	through	O
	it	O
	.	O
	Mwende	B-ADLT
	was	O
	helped	O
	in	O
	paying	O
	high	O
	school	O
	fees	O
	through	O
	metoring	O
	.	O
	She	O
	has	O
	met	O
	people	O
	who	O
	are	O
	working	O
	for	O
	different	O
	jobs	O
	and	O
	encouraged	O
	her	O
	that	O
	she	O
	can	O
	be	O
	successful	O
	and	O
	help	O
	others	O
	who	O
	are	O
	on	O
	the	O
	street	O
	and	O
	community	O
	.	O
	Now	O
	mwende	B-ADLT
	through	O
	mentoring	O
	is	O
	helping	O
	young	O
	girls	O
	by	O
	advicing	O
	them	O
	there	O
	s	O
	a	O
	future	O
	ahead	O
	for	O
	them	O
	.	O
	never	O
	give	O
	up	O
	the	O
	support	O
	is	O
	their	O
	through	O
	many	O
	organisation	O
	like	O
	Akili	B-ORG
	Dada	I-ORG
	.	O
	stop-x	stop-x
		
	Mr	B-ADLT
	Njoroge	I-ADLT
	a	O
	villager	O
	in	O
	muranga	B-LOC
	county	I-LOC
	had	O
	a	O
	big	O
	farm	O
	but	O
	had	O
	no	O
	knowledge	O
	of	O
	modern	O
	methods	O
	of	O
	farming	O
	.	O
	Soil	O
	erosion	O
	","	O
	rearing	O
	of	O
	animals	O
	and	O
	preservation	O
	of	O
	trees	O
	as	O
	a	O
	result	O
	of	O
	the	O
	land	O
	eroded	O
	","	O
	the	O
	stream	O
	was	O
	polluted	O
	","	O
	animals	O
	infected	O
	with	O
	ticks	O
	they	O
	were	O
	also	O
	under	O
	nourished	O
	.	O
	Kamau	B-MINR
	his	O
	son	O
	a	O
	class	O
	8	O
	drop	O
	out	O
	could	O
	not	O
	continue	O
	to	O
	secondary	O
	due	O
	to	O
	lack	O
	of	O
	school	O
	fees	O
	.	O
	He	O
	decided	O
	to	O
	work	O
	hard	O
	on	O
	his	O
	fathers	O
	land	O
	with	O
	the	O
	knowledge	O
	he	O
	acquired	O
	in	O
	school	O
	about	O
	caring	O
	for	O
	environment	O
	and	O
	agriculture	O
	in	O
	general	O
	he	O
	cleared	O
	the	O
	stream	O
	and	O
	planted	O
	trees	O
	around	O
	the	O
	farm	O
	","	O
	built	O
	shelters	O
	and	O
	milking	O
	sheds	O
	","	O
	sprayed	O
	the	O
	animals	O
	regularly	O
	.	O
	The	O
	farm	O
	now	O
	produces	O
	healthy	O
	crops	O
	and	O
	animal	O
	products	O
	because	O
	he	O
	uses	O
	fertilizers	O
	and	O
	manure	O
	.	O
	Farmers	O
	in	O
	the	O
	community	O
	now	O
	come	O
	to	O
	Kamau	B-MINR
	to	O
	learn	O
	how	O
	to	O
	take	O
	care	O
	of	O
	their	O
	farms	O
	.	O
	The	O
	family	O
	now	O
	earns	O
	good	O
	income	O
	from	O
	farm	O
	produce	O
	and	O
	dairy	O
	products	O
	.	O
	They	O
	now	O
	have	O
	a	O
	better	O
	place	O
	to	O
	live	O
	in	O
	and	O
	have	O
	enough	O
	food	O
	as	O
	well	O
	as	O
	self	O
	employment	O
	.	O
	The	O
	community	O
	has	O
	gained	O
	a	O
	lot	O
	from	O
	Kamau	B-MINR
	.	O
		
	stop-x	stop-x
	Lukas	B-MINR
	and	O
	Edina	B-MINR
	are	O
	in	O
	the	O
	same	O
	school	O
	at	O
	Jamhuri	B-ORG
	's	I-ORG
	primary	I-ORG
	school	I-ORG
	.	O
	They	O
	do	O
	well	O
	in	O
	school	O
	and	O
	are	O
	good	O
	friends	O
	.	O
	Lukas	B-MINR
	is	O
	good	O
	in	O
	mathematics	O
	and	O
	he	O
	plan	O
	to	O
	become	O
	an	O
	engineer	O
	while	O
	Edina	B-MINR
	in	O
	English	O
	and	O
	would	O
	like	O
	to	O
	be	O
	a	O
	lawyer	O
	.	O
	Ouma	B-MINR
	is	O
	music	O
	and	O
	likes	O
	singing	O
	using	O
	his	O
	talent	O
	.	O
	All	O
