sentence	token	label
	in	O
	the	B-LOC
	village	I-LOC
	of	I-LOC
	Shikangania	I-LOC
	in	I-LOC
	Sichiria	I-LOC
	sub	I-LOC
	-	I-LOC
	location	I-LOC
	.	O
	He	O
	went	O
	there	O
	to	O
	find	O
	out	O
	who	O
	was	O
	the	O
	noise	O
	maker	O
	inside	O
	the	O
	bastop-xas	O
	plantation	O
	only	O
	to	O
	find	O
	a	O
	baby	O
	boy	O
	rubbed	O
	in	O
	some	O
	clothes	O
	.	O
	Police	O
	came	O
	with	O
	some	O
	2	O
	people	O
	one	O
	a	O
	doctor	O
	and	O
	the	O
	so	O
	called	O
	District	B-ORG
	children	I-ORG
	office	I-ORG
	in	O
	their	O
	police	B-OTHR
	land	I-OTHR
	-	I-OTHR
	rover	I-OTHR
	109	O
	make	O
	which	O
	.	O
	Stop	O
	at	O
	our	O
	main	O
	gate	O
	.	O
	They	O
	called	O
	my	O
	father	O
	I	O
	answered	O
	them	O
	with	O
	a	O
	low	O
	voice	O
	and	O
	rashed	O
	in	O
	fathers	O
	bedroom-	O
	calling	O
	daddy	O
	police	O
	police	O
	kamata	O
	police	O
	.	O
	My	O
	dady	O
	came	O
	out	O
	and	O
	answered	O
	the	O
	questions	O
	to	O
	where	O
	he	O
	found	O
	the	O
	baby	O
	boy	O
	and	O
	the	O
	parents	O
	were	O
	arrested	O
	by	O
	police	O
	.	O
	stop-x	stop-x
		
	Kenya	B-LOC
	was	O
	among	O
	the	O
	189-	O
	unimember	O
	state	O
	that	O
	adopted	O
	the	O
	Beijing	B-OTHR
	declaration	I-OTHR
	and	O
	platfrom	B-OTHR
	for	I-OTHR
	African	I-OTHR
	action	I-OTHR
	at	O
	the	O
	fourth	B-ORG
	world	I-ORG
	confrences	I-ORG
	on	I-ORG
	gender	I-ORG
	equality	I-ORG
	development	I-ORG
	and	I-ORG
	peace	I-ORG
	in	O
	Beijing	B-LOC
	on	O
	September	O
	15	O
	","	O
	1995	O
	","	O
	Kenyans	O
	also	O
	joined	O
	the	O
	190	O
	member	O
	of	O
	state	O
	of	O
	un	B-ORG
	in	O
	adaption	O
	the	O
	millenium	B-OTHR
	declaration	I-OTHR
	in	O
	2000	O
	there	O
	commiting	O
	her	O
	self	O
	to	O
	addressing	O
	the	O
	equal	O
	rights	O
	and	O
	opportunities	O
	of	O
	women	O
	and	O
	men	O
	","	O
	combating	O
	all	O
	forms	O
	of	O
	discrimination	O
	/	O
	violence	O
	against	O
	women	O
	and	O
	implementing	O
	the	O
	convention	O
	on	O
	the	O
	elimination	O
	of	O
	all	O
	forms	O
	of	O
	discrimination	O
	against	O
	women	O
	.	O
	All	O
	these	O
	instruments	O
	reinforce	O
	each	O
	other	O
	and	O
	facilitate	O
	the	O
	implemetion	O
	of	O
	the	O
	12	O
	critical	O
	areas	O
	of	O
	the	O
	Beijing	B-OTHR
	platform	I-OTHR
	.	O
	Among	O
	those	O
	twelve	O
	critical	O
	areas	O
	concern	O
	is	O
	the	O
	involvement	O
	of	O
	woman	O
	in	O
	national	O
	peace	O
	building	O
	processes	O
	as	O
	well	O
	as	O
	their	O
	active	O
	participation	O
	at	O
	all	O
	levels	O
	of	O
	decision	O
	making	O
	including	O
	their	O
	voice	O
	.	O
	Our	O
	last	O
	finding	O
	from	O
	our	O
	research	O
	and	O
	planning	O
	team	O
	has	O
	revealed	O
	that	O
	in	O
	all	O
	Kenyan	B-ORG
	government	I-ORG
	employment	O
	only	O
	52	O
	percent	O
	copmprise	O
	of	O
	women	O
	population	O
	in	O
	Kenya	B-LOC
	and	O
	play	O
	a	O
	key	O
	significant	O
	in	O
	social	O
	and	O
	economic	O
	development	O
	of	O
	these	O
	nation	O
	.	O
	Written	O
	and	O
	compiled	O
	by	O
	Shisia	B-ADLT
	wa	I-ADLT
	Mwachi	I-ADLT
	programme	O
	secretary	O
	peace	B-ORG
	makers	I-ORG
	development	I-ORG
	group	I-ORG
	.	O
	stop-x	stop-x
		
	I	O
	was	O
	in	O
	one	O
	of	O
	the	O
	military	O
	camps	O
	along	O
	Thika	B-LOC
	Mwingi	I-LOC
	road	I-LOC
	in	O
	-	O
	charge	O
	my	O
	platoon	O
	.	O
	One	O
	Sunday	O
	after	O
	church	O
	services	O
	I	O
	decided	O
	just	O
	to	O
	relax	O
	in	O
	my	O
	barracks	O
	which	O
	was	O
	called	O
	Somali	B-LOC
	barracks	I-LOC
	which	O
	was	O
	called	O
	Somali	B-LOC
	barracks	I-LOC
	.	O
	i	O
	heard	O
	aloud	O
	sound	O
	of	O
	noise	O
	which	O
	sounded	O
	like	O
	two	O
	medal	O
	hit	O
	@	O
	other	O
	by	O
	about	O
	4	O
	hundred	O
	meters	O
	away	O
	our	O
	camp	O
	.	O
	I	O
	had	O
	to	O
	rash	O
	and	O
	see	O
	what	O
	was	O
	the	O
	noise	O
	for	O
	.	O
	None	O
	I	O
	reached	O
	there	O
	i	O
	found	O
	a	O
	bus	O
	and	O
	min	O
	-	O
	bus	O
	colited	O
	on	O
	head	O
	coalition	O
	.	O
	Immediately	O
	head	O
	a	O
	woman	O
	call	O
	or	O
	scream	O
	an	O
	also	O
	a	O
	baby	O
	scream	O
	.	O
	I	O
	rushed	O
	into	O
	the	O
	mini	O
	-	O
	bus	O
	and	O
	rescued	O
	the	O
	baby	O
	girl	O
	first	O
	then	O
	I	O
	went	O
	back	O
	and	O
	pulled	O
	out	O
	a	O
	woman	O
	who	O
	has	O
	some	O
	cuts	O
	burning	O
	seriously	O
	and	O
	called	O
	for	O
	St.	B-ORG
	Johns	I-ORG
	Ambulance	I-ORG
	.	O
	I	O
	also	O
	was	O
	able	O
	to	O
	rescue	O
	the	O
	minibus	O
	tax	O
	collector	O
	and	O
	four	O
	other	O
	ladies	O
	who	O
	were	O
	rushed	O
	to	O
	Thika	B-ORG
	district	I-ORG
	hospital	I-ORG
	.	O
	The	O
	rest	O
	of	O
	the	O
	passengers	O
	were	O
	dead	O
	they	O
	diet	O
	on	O
	the	O
	sport	O
	.	O
	These	O
	was	O
	my	O
	first	O
	time	O
	to	O
	attend	O
	to	O
	an	O
	accident	O
	emergency	O
	case	O
	physically	O
	after	O
	my	O
	training	O
	for	O
	first	O
	Aid	O
	Aiders	O
	.	O
	stop-x	stop-x
		
	We	O
	are	O
	an	O
	organization	O
	by	O
	the	O
	name	O
	TUJIENDELEZE	B-ORG
	SELF	I-ORG
	HELP	I-ORG
	GROUP	I-ORG
	.	O
	We	O
	come	O
	together	O
	to	O
	ascise	O
	each	O
	other	O
	business	O
	wise	O
	.	O
	We	O
	joined	O
	a	O
	micro	O
	finance	O
	organization	O
	(	O
	SMEP	B-ORG
	)	O
	for	O
	loaning	O
	each	O
	member	O
	become	O
	a	O
	guarantor	O
	of	O
	each	O
	other	O
	.	O
	This	O
	organization	O
	has	O
	helped	O
	us	O
	so	O
	much	O
	because	O
	out	O
	their	O
	our	O
	loans	O
	","	O
	we	O
	have	O
	stable	O
	businesses	O
	.	O
	Tujiendeleze	B-ORG
	with	O
	conjugation	O
	with	O
	SMEP	B-ORG
	","	O
	we	O
	have	O
	extended	O
	assistance	O
	to	O
	the	O
	unfortunate	O
	people	O
	in	O
	the	O
	society	O
	","	O
	we	O
	have	O
	programmes	O
	our	O
	selves	O
	and	O
	we	O
	visit	O
	the	O
	widows	O
	","	O
	widowers	O
	and	O
	the	O
	orpahns	O
	to	O
	offer	O
	our	O
	assistance	O
	to	O
	our	O
	level	O
	best	O
	.	O
	We	O
	embrace	O
	love	O
	towards	O
	our	O
	neighbours	O
	so	O
	much	O
	.	O
	Written	O
	by	O
	the	O
	chairman	O
	of	O
	Tujiendeleze	B-ORG
	self	I-ORG
	help	I-ORG
	group	I-ORG
	:	O
	Geofferey	B-ADLT
	Baraza	I-ADLT
	.	O
	stop-x	stop-x
		
	Consider	O
	the	O
	recently	O
	advertised	O
	for	O
	Kenyans	O
	Attorney	O
	general	O
	and	O
	chief	O
	justice	O
	.	O
	the	O
	maximum	O
	experience	O
	asked	O
	for	O
	was	O
	18	O
	yrs	O
	of	O
	work	O
	in	O
	notable	O
	legal	O
	capacities	O
	.	O
	You	O
	had	O
	to	O
	for	O
	instance	O
	","	O
	be	O
	senior	O
	high	O
	court	O
	judge	O
	or	O
	a	O
	distinguished	O
	legal	O
	scholar	O
	with	O
	a	O
	degree	O
	in	O
	Law	O
	.	O
	In	O
	addition	O
	","	O
	qualified	O
	candidates	O
	had	O
	to	O
	demonstrate	O
	high	O
	moral	O
	character	O
	","	O
	integrity	O
	and	O
	impartiality	O
	.	O
	Note	O
	that	O
	there	O
	were	O
	listed	O
	as	O
	minimum	O
	qualification	O
	.	O
	Since	O
	the	O
	retirement	O
	for	O
	a	O
	chief	O
	justice	O
	is	O
	to	O
	","	O
	it	O
	means	O
	the	O
	10	O
	yrs	O
	of	O
	maximum	O
	service	O
	at	O
	the	O
	post	O
	allows	O
	some	O
	contenders	O
	to	O
	creep	O
	out	O
	of	O
	the	O
	wood	O
	work	O
	and	O
	return	O
	to	O
	fill	O
	-	O
	time	O
	employment	O
	after	O
	retiring	O
	at	O
	60	O
	.	O
	Thus	O
	","	O
	no	O
	matter	O
	how	O
	bright	O
	the	O
	filament	O
	of	O
	your	O
	legal	O
	mind	O
	burns	O
	you	O
	can	O
	never	O
	be	O
	Kenya	B-LOC
	's	O
	chief	O
	justice	O
	if	O
	you	O
	are	O
	not	O
	competing	O
	with	O
	Methusellah	B-ADLT
	.	O
	And	O
	this	O
	weak	O
	","	O
	He	O
	equal	O
	opportunity	O
	employee	O
	placed	O
	adverts	O
	for	O
	vaccination	O
	in	O
	the	O
	Minsitry	B-ORG
	fisheries	I-ORG
	development	I-ORG
	.	O
	Fish	O
	","	O
	by	O
	the	O
	way	O
	","	O
	always	O
	over	O
	20	O
	years	O
	experience	O
	eligible	O
	for	O
	the	O
	position	O
	.	O
	And	O
	if	O
	you	O
	want	O
	to	O
	gight	O
	for	O
	Kenya	B-LOC
	when	O
	my	O
	decisions	O
	came	O
	to	O
	fail	O
	about	O
	Migingo	B-LOC
	.	O
	Better	O
	be	O
	from	O
	the	O
	dry	O
	parts	O
	of	O
	Eastern	B-ORG
	and	O
	for	O
	Kenya	B-LOC
	when	O
	my	O
	declares	O
	war	O
	over	O
	Migingo	B-LOC
	.	O
	If	O
	you	O
	come	O
	form	O
	one	O
	of	O
	those	O
	forgotten	O
	communities	O
	with	O
	less	O
	400	O
	members	O
	facing	O
	extensive	O
	","	O
	ten	O
	kiss	O
	state	O
	jobs	O
	goodbye	O
	.	O
	the	O
	20	O
	of	O
	the	O
	smallest	O
	Kenyan	B-ORG
	communities	I-ORG
	have	O
	less	O
	than	O
	one	O
	percent	O
	report	O
	pointless	O
	suggested	O
	that	O
	being	O
	from	O
	a	O
	smaller	O
	community	O
	bestowed	O
	one	O
	with	O
	noble	O
	duties	O
	of	O
	being	O
	father	B-ADLT
	Abraham	I-ADLT
	.	O
	stop-x	stop-x
		
	Vestergaad	B-ORG
	Frandsen	I-ORG
	is	O
	a	O
	dedicated	O
	man	O
	who	O
	would	O
	not	O
	let	O
	diarrhea	O
	and	O
	typhoid	O
	continue	O
	causing	O
	havoc	O
	on	O
	the	O
	people	O
	of	O
	the	O
	world	O
	.	O
	Through	O
	his	O
	malnutrition	O
	project	O
	of	O
	filtering	O
	and	O
	treatment	O
	of	O
	water	O
	millions	O
	can	O
	now	O
	access	O
	pure	O
	water	O
	through	O
	the	O
	life	O
	straws	O
	he	O
	distributes	O
	.	O
	Last	O
	week	O
	he	O
	was	O
	in	O
	Western	B-LOC
	province	I-LOC
	as	O
	a	O
	part	O
	of	O
	Kenya	B-LOC
	to	O
	mark	O
	the	O
	start	O
	of	O
	this	O
	great	O
	campaign	O
	.	O
	Graced	O
	by	O
	the	O
	Provincial	B-OTHR
	Commissioner	I-OTHR
	","	O
	Western	O
	it	O
	was	O
	attended	O
	by	O
	many	O
	people	O
	who	O
	were	O
	joyful	O
	and	O
	it	O
	was	O
	rolled	O
	over	O
	to	O
	over	O
	900	O
	","	O
	0	O
	households	O
	to	O
	receive	O
	the	O
	life	O
	straws	O
	freely	O
	.	O
	Trained	O
	personal	O
	have	O
	been	O
	lined	O
	up	O
	to	O
	enlighten	O
	the	O
	wanachi	O
	to	O
	be	O
	able	O
	to	O
	do	O
	the	O
	water	O
	treatment	O
	from	O
	their	O
	own	O
	households	O
	.	O
	By	O
	Mr.	B-ADLT
	Shikanga	I-ADLT
	Patrick	I-ADLT
	.	O
	stop-x	stop-x
		
	The	O
	multi	O
	-	O
	billion	O
	shilling	O
	humanitarian	O
	sector	O
	is	O
	teeming	O
	with	O
	corruption	O
	","	O
	says	O
	global	B-ORG
	anti	I-ORG
	-	I-ORG
	graft	I-ORG
	watchdog	I-ORG
	transparency	I-ORG
	International	I-ORG
	.	O
	Corruption	O
	exists	O
	in	O
	all	O
	sectors	O
	and	O
	particularity	O
	where	O
	humanitarian	O
	operations	O
	take	O
	place	O
	.	O
	Its	O
	said	O
	that	O
	there	O
	was	O
	also	O
	conflict	O
	of	O
	it	O
	nearest	O
	in	O
	the	O
	sector	O
	.	O
	Transparency	B-ORG
	International	I-ORG
	","	O
	Kenyan	O
	will	O
	start	O
	a	O
	stay	O
	next	O
	month	O
	to	O
	find	O
	out	O
	the	O
	extent	O
	of	O
	the	O
	corruption	O
	and	O
	how	O
	to	O
	control	O
	it	O
	.	O
	In	O
	the	O
	study	O
	starting	O
	next	O
	month	O
	","	O
	its	O
	said	O
	that	O
	transparency	B-ORG
	International	I-ORG
	would	O
	provide	O
	their	O
	expertise	O
	in	O
	goverstop-xce	O
	to	O
	identify	O
	where	O
	integrity	O
	solutions	O
	.	O
	This	O
	was	O
	spoken	O
	during	O
	the	O
	promotion	O
	of	O
	accountability	O
	in	O
	the	O
	humanitarian	O
	sector	O
	.	O
	The	O
	new	O
	transparency	O
	International	O
	pocket	O
	handbook	O
	","	O
	preventing	O
	corruption	O
	in	O
	Humanitarian	O
	operations	O
	was	O
	also	O
	launched	O
	at	O
	the	O
	event	O
	.	O
	By	O
	kalvin	B-ADLT
	Eshibisi	I-ADLT
	.	O
	stop-x	stop-x
		
	Medica	B-ORG
	by	O
	Vincent	B-ADLT
	Shisia	I-ADLT
	wa	I-ADLT
	Mwachi	I-ADLT
	.	O
	Sometimes	O
	i	O
	even	O
	do	O
	nt	O
	understand	O
	my	O
	government	O
	.	O
	If	O
	read	O
	or	O
	even	O
	look	O
	som	O
	station	O
	which	O
	serves	O
	the	O
	intrest	O
	of	O
	Kenyan	B-ORG
	government	I-ORG
	i	O
	wonder	O
	.	O
	You	O
	will	O
	find	O
	Mutua	B-ADLT
	this	O
	young	O
	man	O
	.	O
	I	O
	like	O
	him	O
	but	O
	i	O
	hate	O
	him	O
	for	O
	one	O
	reason	O
	.	O
	He	O
	will	O
	always	O
	come	O
	to	O
	the	O
	media	O
	when	O
	the	O
	government	O
	has	O
	gone	O
	against	O
	the	O
	public	O
	wishes	O
	and	O
	challenge	O
	the	O
	same	O
	public	O
	that	O
	has	O
	employed	O
	him	O
	.	O
	And	O
	whom	O
	are	O
	the	O
	ones	O
	that	O
	meet	O
	day	O
	to	O
	day	O
	problame	O
	fight	O
	from	O
	the	O
	village	O
	.	O
	We	O
	i	O
	do	O
	agree	O
	that	O
	African	B-OTHR
	culture	I-OTHR
	we	O
	have	O
	always	O
	lived	O
	a	O
	colonial	O
	rule	O
	which	O
	is	O
	devide	O
	a	O
	rule	O
	but	O
	with	O
	and	O
	under	O
	the	O
	dispensation	O
	of	O
	Kenyan	O
	new	O
	constitution	O
	how	O
	long	O
	will	O
	Mutua	B-ADLT
	leave	O
	cheating	O
	Kenyans	O
	by	O
	calling	O
	a	O
	spada	O
	jogo	O
	?	O
	''	O
	and	O
	jogo	O
	panga	O
	and	O
	well	O
	shall	O
	made	O
	a	O
	reports	O
	start	O
	working	O
	as	O
	a	O
	professional	O
	and	O
	stop	O
	being	O
	corrupt	O
	by	O
	demanding	O
	from	O
	our	O
	civil	O
	and	O
	political	O
	leaders	O
	who	O
	steal	O
	from	O
	our	O
	public	O
	account	O
	engage	O
	themselves	O
	in	O
	illegal	O
	activities	O
	and	O
	pribe	O
	the	O
	media	O
	to	O
	cover	O
	them	O
	as	O
	ethnic	O
	wacth	O
	dogs	O
	instate	O
	of	O
	being	O
	national	O
	watch	O
	dogs	O
	for	O
	rebuilding	O
	one	O
	Kenya	B-LOC
	.	O
	stop-x	stop-x
		
	When	O
	I	O
	joined	O
	one	O
	of	O
	the	O
	so	O
	called	O
	Kenya	B-ORG
	discipline	I-ORG
	force	I-ORG
	(	O
	N.	B-ORG
	Y.	I-ORG
	S.	I-ORG
	)	O
	.	O
	It	O
	was	O
	some	O
	were	O
	1988	O
	early	O
	January	O
	after	O
	my	O
	KCSE	B-OTHR
	education	O
	and	O
	I	O
	went	O
	to	O
	try	O
	recruitment	O
	as	O
	a	O
	trained	O
	officer	O
	or	O
	personnel	O
	staff	O
	.	O
	(	O
	constable	O
	)	O
	PC	O
	or	O
	SM	O
	service	O
	man	O
	this	O
	two	O
	words	O
	are	O
	normally	O
	used	O
	in	O
	forces	O
	terminology	O
	they	O
	know	O
	it	O
	better	O
	.	O
	I	O
	am	O
	afraid	O
	to	O
	give	O
	the	O
	whole	O
	story	O
	because	O
	of	O
	security	O
	reasons	O
	but	O
	ill	O
	try	O
	the	O
	little	O
	I	O
	can	O
	.	O
	We	O
	were	O
	receipt	O
	at	O
	one	O
	of	O
	the	O
	major	O
	military	O
	training	O
	college	O
	in	O
	our	O
	republic	O
	Kenya	B-LOC
	.	O
	But	O
	reception	O
	at	O
	the	O
	gate	O
	was	O
	n't	O
	friendly	O
	.	O
	Attemptyo	O
	greet	O
	any	O
	office	O
	that	O
	comes	O
	across	O
	or	O
	on	O
	you	O
	way	O
	?	O
	Instate	O
	of	O
	reply	O
	you	O
	and	O
	either	O
	whipet	O
	or	O
	abuse	O
	by	O
	unfriend	O
	words	O
	like	O
	Nongwe	O
	","	O
	jinga	O
	","	O
	meno	O
	kama	O
	ya	O
	kino	O
	","	O
	umbwa	O
	","	O
	mwewe	O
	","	O
	fisi	O
	","	O
	among	O
	others	O
	that	O
	I	O
	ca	O
	n't	O
	mention	O
	.	O
	Most	O
	of	O
	the	O
	officers	O
	are	O
	midle	O
	educated	O
	but	O
	only	O
	good	O
	at	O
	drill	O
	ground	O
	but	O
	speak	O
	sheng	O
	language	O
	that	O
	a	O
	trainee	O
	will	O
	not	O
	understand	O
	we	O
	were	O
	lined	O
	into	O
	three	O
	to	O
	form	O
	a	O
	plattors	O
	withour	O
	heavy	O
	box	O
	@	O
	holding	O
	on	O
	on	O
	left	O
	hand	O
	.	O
	The	O
	so	O
	called	O
	commander	O
	came	O
	in	O
	found	O
	and	O
	gave	O
	as	O
	a	O
	brief	O
	that	O
	when	O
	I	O
	say	O
	Niece	O
	you	O
	all	O
	stand	O
	still	O
	","	O
	when	O
	I	O
	say	O
	by	O
	left	O
	quick	O
	match	O
	you	O
	start	O
	to	O
	match	O
	forward	O
	in	O
	three	O
	but	O
	on	O
	three	O
	lines	O
	.	O
	I	O
	was	O
	carrying	O
	a	O
	heavy	O
	box	O
	so	O
	when	O
	he	O
	said	O
	niece	O
	!	O
	I	O
	dropt	O
	down	O
	my	O
	box	O
	and	O
	may	O
	problame	O
	started	O
	there	O
	I	O
	was	O
	beaten	O
	and	O
	locked	O
	into	O
	one	O
	of	O
	their	O
	custody	O
	-	O
	vincents	B-ADLT
	Mwachi	I-ADLT
	.	O
	stop-x	stop-x
		
	Kenya	B-LOC
	has	O
	become	O
	the	O
	5th	O
	nation	O
	worldwideis	O
	corrupt	O
	.	O
	This	O
	is	O
	TRUE	O
	trailing	O
	down	O
	after	O
	Uganda	B-LOC
	","	O
	morroco	B-LOC
	","	O
	sudan	B-LOC
	Nigeria	B-LOC
	.	O
	Corruption	O
	in	O
	Kenya	B-LOC
	has	O
	been	O
	encouraged	O
	by	O
	the	O
	government	O
	itself	O
	by	O
	this	O
	men	O
	.	O
	The	O
	MP	O
	's	O
	","	O
	PS	O
	in	O
	a	O
	country	O
	of	O
	citizens	O
	really	O
	suffer	O
	after	O
	electing	O
	a	O
	member	O
	of	O
	parliament	O
	in	O
	order	O
	to	O
	hole	O
	the	O
	only	O
	people	O
	who	O
	gain	O
	are	O
	the	O
	family	O
	members	O
	","	O
	our	O
	needs	O
	are	O
	damaged	O
	there	O
	is	O
	inadequate	O
	water	O
	","	O
	electricity	O
	and	O
	so	O
	much	O
	.	O
	The	O
	police	O
	are	O
	also	O
	corrupt	O
	","	O
	no	O
	matatu	O
	on	O
	the	O
	road	O
	can	O
	pass	O
	a	O
	traffic	O
	police	O
	needy	O
	instead	O
	they	O
	pay	O
	TKK	B-ORG
	Toa	I-ORG
	Kitu	I-ORG
	Kidogo	I-ORG
	.	O
	One	O
	can	O
	not	O
	be	O
	employed	O
	in	O
	acertain	O
	business	O
	if	O
	he	O
	or	O
	she	O
	does	O
	or	O
	is	O
	not	O
	a	O
	member	O
	of	O
	the	O
	lib	O
	.	O
	The	O
	solution	O
	is	O
	fairness	O
	for	O
	all	O
	.	O
	stop-x	stop-x
		
	Nancy	B-ADLT
	Kamau	I-ADLT
	has	O
	been	O
	so	O
	prominent	O
	in	O
	our	O
	community	O
	","	O
	she	O
	has	O
	dedicated	O
	her	O
	whole	O
	wealth	O
	in	O
	helping	O
	the	O
	poor	O
	and	O
	needy	O
	in	O
	our	O
	society	O
	.	O
	She	O
	built	O
	the	O
	biggest	O
	girls	O
	school	O
	in	O
	Kenya	B-LOC
	to	O
	help	O
	all	O
	the	O
	girls	O
	who	O
	are	O
	in	O
	need	O
	for	O
	help	O
	mostly	O
	the	O
	girl	O
	who	O
	refused	O
	to	O
	go	O
	through	O
	female	O
	circumcision	O
	.	O
	In	O
	schools	O
	she	O
	provides	O
	exercise	O
	books	O
	and	O
	writing	O
	material	O
	in	O
	order	O
	for	O
	students	O
	to	O
	pursue	O
	their	O
	dreams	O
	in	O
	life	O
	.	O
	Most	O
	of	O
	the	O
	poor	O
	children	O
	have	O
	been	O
	taught	O
	through	O
	Nancy	B-ADLT
	's	O
	well	O
	being	O
	.	O
	she	O
	is	O
	the	O
	one	O
	who	O
	started	O
	the	O
	jigger	O
	campaign	O
	of	O
	helping	O
	all	O
	the	O
	people	O
	affected	O
	.	O
	Everybody	O
	enjoys	O
	the	O
	company	O
	on	O
	Nancy	B-ADLT
	Kamau	I-ADLT
	and	O
	she	O
	is	O
	a	O
	very	O
	good	O
	example	O
	that	O
	shows	O
	the	O
	government	O
	is	O
	not	O
	doing	O
	everything	O
	to	O
	help	O
	its	O
	citizens	O
	of	O
	Kenya	B-LOC
	.	O
	We	O
	love	O
	you	O
	Nancy	B-ADLT
	Kamau	B-ADLT
	.	O
	stop-x	stop-x
		
	Malaria	B-LOC
	is	O
	a	O
	deadly	O
	disease	O
	which	O
	can	O
	kill	O
	with	O
	24	O
	hours	O
	of	O
	first	O
	symptoms	O
	.	O
	The	O
	government	O
	has	O
	emphasized	O
	time	O
	and	O
	again	O
	that	O
	prompt	O
	and	O
	correct	O
	diagnosis	O
	and	O
	treatment	O
	is	O
	significantly	O
	reducing	O
	illness	O
	and	O
	death	O
	from	O
	malaria	O
	infections	O
	.	O
	Significant	O
	progress	O
	has	O
	been	O
	made	O
	in	O
	implemantaion	O
	of	O
	diagnosis	O
	and	O
	treatment	O
	of	O
	malaria	O
	with	O
	currently	O
	recommended	O
	antemisinin	O
	based	O
	combination	O
	of	O
	therapis	O
	.	O
	How	O
	the	O
	cost	O
	of	O
	effective	O
	malaria	O
	treatment	O
	in	O
	the	O
	private	O
	sector	O
	comtinues	O
	to	O
	be	O
	out	O
	of	O
	reach	O
	for	O
	many	O
	Kenyans	O
	.	O
	It	O
	is	O
	the	O
	recognition	O
	role	O
	played	O
	by	O
	the	O
	private	O
	sector	O
	in	O
	the	O
	provision	O
	of	O
	health	O
	to	O
	Kenyans	O
	that	O
	the	O
	government	O
	initiative	O
	to	O
	apply	O
	for	O
	the	O
	pilot	O
	phase	O
	of	O
	the	O
	affordable	O
	medicines	O
	facility	O
	for	O
	malaria	O
	an	O
	initiative	O
	that	O
	aims	O
	to	O
	increase	O
	access	O
	to	O
	effective	O
	malaria	O
	medicine	O
	to	O
	all	O
	people	O
	who	O
	need	O
	it	O
	especially	O
	in	O
	the	O
	private	O
	sector	O
	.	O
	The	O
	programe	O
	enables	O
	the	O
	government	O
	and	O
	private	O
	sector	O
	companies	O
	to	O
	purchase	O
	malaria	O
	medicines	O
	at	O
	a	O
	highly	O
	subsidized	O
	price	O
	in	O
	order	O
	to	O
	pass	O
	on	O
	the	O
	benefits	O
	of	O
	access	O
	through	O
	affordability	O
	to	O
	patients	O
	with	O
	malaria	O
	.	O
	The	O
	overall	O
	objective	O
	is	O
	that	O
	patients	O
	with	O
	Malaria	B-LOC
	should	O
	be	O
	able	O
	to	O
	access	O
	efective	O
	treatment	O
	within	O
	24	O
	hours	O
	of	O
	onset	O
	symptoms	O
	regardless	O
	where	O
	they	O
	sick	O
	the	O
	treatment	O
	.	O
	The	O
	introduction	O
	of	O
	affordable	O
	malaria	O
	Medicine	O
	to	O
	kenya	B-LOC
	is	O
	to	O
	provide	O
	quality	O
	health	O
	care	O
	to	O
	Kenyans	O
	.	O
	Together	O
	we	O
	can	O
	take	O
	Kenya	B-LOC
	to	O
	malaria	O
	free	O
	future	O
	.	O
	stop-x	stop-x
		
	Malaria	B-LOC
	has	O
	been	O
	a	O
	great	O
	disaster	O
	in	O
	this	O
	district	O
	for	O
	the	O
	past	O
	twenty	O
	years	O
	.	O
	Children	O
	are	O
	especially	O
	the	O
	most	O
	who	O
	were	O
	encountered	O
	.	O
	Every	O
	day	O
	thousands	O
	of	O
	children	O
	died	O
	of	O
	Malaria	B-LOC
	.	O
	It	O
	has	O
	greatly	O
	been	O
	noted	O
	that	O
	this	O
	disease	O
	is	O
	influenced	O
	by	O
	a	O
	parasite	O
	called	O
	plasmodia	B-OTHR
	which	O
	is	O
	transmitted	O
	by	O
	mosquito	O
	.	O
	Apart	O
	from	O
	mosquito	O
	the	O
	Ministry	B-ORG
	of	I-ORG
	health	I-ORG
	has	O
	given	O
	several	O
	issues	O
	concerning	O
	the	O
	spread	O
	and	O
	the	O
	life	O
	circle	O
	of	O
	mosquitoes	O
	.	O
	It	O
	has	O
	proved	O
	that	O
	mosquitoes	O
	breed	O
	in	O
	areas	O
	where	O
	we	O
	have	O
	stagstop-xt	O
	water	O
	","	O
	where	O
	there	O
	is	O
	long	O
	grass	O
	and	O
	bushes	O
	","	O
	they	O
	can	O
	also	O
	breed	O
	in	O
	containers	O
	left	O
	open	O
	.	O
	Despite	O
	the	O
	fact	O
	of	O
	considering	O
	this	O
	breeding	O
	sites	O
	","	O
	it	O
	has	O
	also	O
	given	O
	away	O
	foward	O
	of	O
	overcoming	O
	it	O
	.	O
	First	O
	","	O
	to	O
	overcome	O
	the	O
	spread	O
	of	O
	malaria	O
	to	O
	destroy	O
	the	O
	breeding	O
	of	O
	the	O
	mosquitoes	O
	.	O
	This	O
	is	O
	done	O
	by	O
	draining	O
	stagstop-xt	O
	water	O
	or	O
	applying	O
	oil	O
	on	O
	it	O
	.	O
	Apart	O
	from	O
	that	O
	the	O
	ministry	O
	has	O
	greatly	O
	provided	O
	mosquito	O
	nets	O
	through	O
	a	O
	malaria	O
	campaign	O
	.	O
	This	O
	has	O
	greatly	O
	reduced	O
	the	O
	spread	O
	of	O
	malaria	O
	and	O
	deaths	O
	of	O
	thousand	O
	childrens	O
	every	O
	day	O
	.	O
	This	O
	has	O
	greatly	O
	help	O
	Individuals	O
	through	O
	it	O
